cellid,cellname,q1X,q1Y,q1Z,q2X,q2Y,q2Z,q3X,q3Y,q3Z,q4X,q4Y,q4Z,q5X,q5Y,q5Z,q6X,q6Y,q6Z,q7X,q7Y,q7Z,q8X,q8Y,q8Z,mptX,mptY,mptZ,UTMzone,q1Lat,q1Lon,q2Lat,q2Lon,q3Lat,q3Lon,q4Lat,q4Lon,q5Lat,q5Lon,q6Lat,q6Lon,q7Lat,q7Lon,q8Lat,q8Lon,mptLat,mptLon
1423,c.1423,-200.0,4975.0,-70.0,-175.0,4975.0,-70.0,-200.0,5000.0,-70.0,-175.0,5000.0,-70.0,-200.0,4975.0,0.0,-175.0,4975.0,0.0,-200.0,5000.0,0.0,-175.0,5000.0,0.0,-187.5,4987.5,-35.0,54,44.586659603100564,132.1820849288216,44.61046015895378,132.49349103960088,44.80904481551081,132.14799621181413,44.833029683195804,132.46056969185642,44.586659603100564,132.1820849288216,44.61046015895378,132.49349103960088,44.80904481551081,132.14799621181413,44.833029683195804,132.46056969185642,44.70990742887024,132.3210354669094
1424,c.1424,-200.0,5000.0,-70.0,-175.0,5000.0,-70.0,-200.0,5025.0,-70.0,-175.0,5025.0,-70.0,-200.0,5000.0,0.0,-175.0,5000.0,0.0,-200.0,5025.0,0.0,-175.0,5025.0,0.0,-187.5,5012.5,-35.0,54,44.80904481551081,132.14799621181413,44.833029683195804,132.46056969185642,45.031400643731864,132.1135100496239,45.05557121732026,132.4272640819584,44.80904481551081,132.14799621181413,44.833029683195804,132.46056969185642,45.031400643731864,132.1135100496239,45.05557121732026,132.4272640819584,44.93237128812872,132.28733500767234
1425,c.1425,-200.0,5025.0,-70.0,-175.0,5025.0,-70.0,-200.0,5050.0,-70.0,-175.0,5050.0,-70.0,-200.0,5025.0,0.0,-175.0,5025.0,0.0,-200.0,5050.0,0.0,-175.0,5050.0,0.0,-187.5,5037.5,-35.0,54,45.031400643731864,132.1135100496239,45.05557121732026,132.4272640819584,45.25372676751372,132.07862082004303,45.278084462578995,132.39356876352903,45.031400643731864,132.1135100496239,45.05557121732026,132.4272640819584,45.25372676751372,132.07862082004303,45.278084462578995,132.39356876352903,45.15480631175513,132.25324092761994
1426,c.1426,-200.0,5050.0,-70.0,-175.0,5050.0,-70.0,-200.0,5075.0,-70.0,-175.0,5075.0,-70.0,-200.0,5050.0,0.0,-175.0,5050.0,0.0,-200.0,5075.0,0.0,-175.0,5075.0,0.0,-187.5,5062.5,-35.0,54,45.25372676751372,132.07862082004303,45.278084462578995,132.39356876352903,45.47602286089932,132.0433227883781,45.50056911492503,132.35947818097674,45.25372676751372,132.07862082004303,45.278084462578995,132.39356876352903,45.47602286089932,132.0433227883781,45.50056911492503,132.35947818097674,45.37721218759688,132.21874763703448
1427,c.1427,-200.0,5075.0,-70.0,-175.0,5075.0,-70.0,-200.0,5100.0,-70.0,-175.0,5100.0,-70.0,-200.0,5075.0,0.0,-175.0,5075.0,0.0,-200.0,5100.0,0.0,-175.0,5100.0,0.0,-187.5,5087.5,-35.0,54,45.47602286089932,132.0433227883781,45.50056911492503,132.35947818097674,45.698288592068856,132.00761010470873,45.72302486486659,132.32498666682667,45.47602286089932,132.0433227883781,45.50056911492503,132.35947818097674,45.698288592068856,132.00761010470873,45.72302486486659,132.32498666682667,45.59958859792486,132.1838494339959
1428,c.1428,-175.0,3400.0,-70.0,-150.0,3400.0,-70.0,-175.0,3425.0,-70.0,-150.0,3425.0,-70.0,-175.0,3400.0,0.0,-150.0,3400.0,0.0,-175.0,3425.0,0.0,-150.0,3425.0,0.0,-162.5,3412.5,-35.0,54,30.5424349634789,133.97138124277518,30.556209462898494,134.23014210702053,30.766322156350732,133.955082437279,30.780219299710087,134.21443187636615,30.5424349634789,133.97138124277518,30.556209462898494,134.23014210702053,30.766322156350732,133.955082437279,30.780219299710087,134.21443187636615,30.661362232070488,134.09275941556757
1429,c.1429,-175.0,3425.0,-70.0,-150.0,3425.0,-70.0,-175.0,3450.0,-70.0,-150.0,3450.0,-70.0,-175.0,3425.0,0.0,-150.0,3425.0,0.0,-175.0,3450.0,0.0,-150.0,3450.0,0.0,-162.5,3437.5,-35.0,54,30.766322156350732,133.955082437279,30.780219299710087,134.21443187636615,30.99019372810795,133.9386001753697,31.004214068065693,134.19854473338546,30.766322156350732,133.955082437279,30.780219299710087,134.21443187636615,30.99019372810795,133.9386001753697,31.004214068065693,134.19854473338546,30.88530365425001,134.07666480530216
1430,c.1430,-175.0,3450.0,-70.0,-150.0,3450.0,-70.0,-175.0,3475.0,-70.0,-150.0,3475.0,-70.0,-175.0,3450.0,0.0,-150.0,3450.0,0.0,-175.0,3475.0,0.0,-150.0,3475.0,0.0,-162.5,3462.5,-35.0,54,30.99019372810795,133.9386001753697,31.004214068065693,134.19854473338546,31.214049539866288,133.921932682003,31.2281936366223,134.18247896420837,30.99019372810795,133.9386001753697,31.004214068065693,134.19854473338546,31.214049539866288,133.921932682003,31.2281936366223,134.18247896420837,31.10922966663356,134.06038913843835
1431,c.1431,-175.0,3475.0,-70.0,-150.0,3475.0,-70.0,-175.0,3500.0,-70.0,-150.0,3500.0,-70.0,-175.0,3475.0,0.0,-150.0,3475.0,0.0,-175.0,3500.0,0.0,-150.0,3500.0,0.0,-162.5,3487.5,-35.0,54,31.214049539866288,133.921932682003,31.2281936366223,134.18247896420837,31.437889451747644,133.90507815278787,31.45215787314717,134.16623282659822,31.214049539866288,133.921932682003,31.2281936366223,134.18247896420837,31.437889451747644,133.90507815278787,31.45215787314717,134.16623282659822,31.333140133671897,134.04393065609054
1432,c.1432,-175.0,3500.0,-70.0,-150.0,3500.0,-70.0,-175.0,3525.0,-70.0,-150.0,3525.0,-70.0,-175.0,3500.0,0.0,-150.0,3500.0,0.0,-175.0,3525.0,0.0,-150.0,3525.0,0.0,-162.5,3512.5,-35.0,54,31.437889451747644,133.90507815278787,31.45215787314717,134.16623282659822,31.66171332285255,133.88803475345387,31.67610664449234,134.1498045494363,31.437889451747644,133.90507815278787,31.45215787314717,134.16623282659822,31.66171332285255,133.88803475345387,31.67610664449234,134.1498045494363,31.557034918861344,134.0272875702546
1433,c.1433,-175.0,3525.0,-70.0,-150.0,3525.0,-70.0,-175.0,3550.0,-70.0,-150.0,3550.0,-70.0,-175.0,3525.0,0.0,-150.0,3525.0,0.0,-175.0,3550.0,0.0,-150.0,3550.0,0.0,-162.5,3537.5,-35.0,54,31.66171332285255,133.88803475345387,31.67610664449234,134.1498045494363,31.885521011231983,133.8708006193067,31.90003981656852,134.13319233219465,31.66171332285255,133.88803475345387,31.67610664449234,134.1498045494363,31.885521011231983,133.8708006193067,31.90003981656852,134.13319233219465,31.780913884716764,134.01045806327764
1434,c.1434,-175.0,3550.0,-70.0,-150.0,3550.0,-70.0,-175.0,3575.0,-70.0,-150.0,3575.0,-70.0,-175.0,3550.0,0.0,-150.0,3550.0,0.0,-175.0,3575.0,0.0,-150.0,3575.0,0.0,-162.5,3562.5,-35.0,54,31.885521011231983,133.8708006193067,31.90003981656852,134.13319233219465,32.10931237385844,133.85337385467088,32.123957254318256,134.11639434439618,31.885521011231983,133.8708006193067,31.90003981656852,134.13319233219465,32.10931237385844,133.85337385467088,32.123957254318256,134.11639434439618,32.004776892744225,133.99344028731593
1435,c.1435,-175.0,3575.0,-70.0,-150.0,3575.0,-70.0,-175.0,3600.0,-70.0,-150.0,3600.0,-70.0,-175.0,3575.0,0.0,-150.0,3575.0,0.0,-175.0,3600.0,0.0,-150.0,3600.0,0.0,-162.5,3587.5,-35.0,54,32.10931237385844,133.85337385467088,32.123957254318256,134.11639434439618,32.33308726659631,133.83575253231942,32.34785882168848,134.09940872506272,32.10931237385844,133.85337385467088,32.123957254318256,134.11639434439618,32.33308726659631,133.83575253231942,32.34785882168848,134.09940872506272,32.22862380341266,133.9762323637801
1436,c.1436,-175.0,3600.0,-70.0,-150.0,3600.0,-70.0,-175.0,3625.0,-70.0,-150.0,3625.0,-70.0,-175.0,3600.0,0.0,-150.0,3600.0,0.0,-175.0,3625.0,0.0,-150.0,3625.0,0.0,-162.5,3612.5,-35.0,54,32.33308726659631,133.83575253231942,32.34785882168848,134.09940872506272,32.55684554417146,133.81793469289042,32.57174438160233,134.08223358214963,32.33308726659631,133.83575253231942,32.34785882168848,134.09940872506272,32.55684554417146,133.81793469289042,32.57174438160233,134.08223358214963,32.45245447612509,133.95883238276713
1437,c.1437,-175.0,3625.0,-70.0,-150.0,3625.0,-70.0,-175.0,3650.0,-70.0,-150.0,3650.0,-70.0,-175.0,3625.0,0.0,-150.0,3625.0,0.0,-175.0,3650.0,0.0,-150.0,3650.0,0.0,-162.5,3637.5,-35.0,54,32.55684554417146,133.81793469289042,32.57174438160233,134.08223358214963,32.780587060140135,133.79991834428952,32.795613795930244,134.06486699196745,32.55684554417146,133.81793469289042,32.57174438160233,134.08223358214963,32.780587060140135,133.79991834428952,32.795613795930244,134.06486699196745,32.676268769188894,133.9412384024795
1438,c.1438,-175.0,3650.0,-70.0,-150.0,3650.0,-70.0,-175.0,3675.0,-70.0,-150.0,3675.0,-70.0,-175.0,3650.0,0.0,-150.0,3650.0,0.0,-175.0,3675.0,0.0,-150.0,3675.0,0.0,-162.5,3662.5,-35.0,54,32.780587060140135,133.79991834428952,32.795613795930244,134.06486699196745,33.00431166685699,133.78170146107888,33.01946692546036,134.04730699859,32.780587060140135,133.79991834428952,32.795613795930244,134.06486699196745,33.00431166685699,133.78170146107888,33.01946692546036,134.04730699859,32.90006653978547,133.92344844863024
1439,c.1439,-175.0,3675.0,-70.0,-150.0,3675.0,-70.0,-175.0,3700.0,-70.0,-150.0,3700.0,-70.0,-175.0,3675.0,0.0,-150.0,3675.0,0.0,-175.0,3700.0,0.0,-150.0,3700.0,0.0,-162.5,3687.5,-35.0,54,33.00431166685699,133.78170146107888,33.01946692546036,134.04730699859,33.228019215442394,133.76328198385124,33.24330362986816,134.0295516132481,33.00431166685699,133.78170146107888,33.01946692546036,134.04730699859,33.228019215442394,133.76328198385124,33.24330362986816,134.0295516132481,33.123847643939044,133.90546051383416
1440,c.1440,-175.0,3700.0,-70.0,-150.0,3700.0,-70.0,-175.0,3725.0,-70.0,-150.0,3725.0,-70.0,-175.0,3700.0,0.0,-150.0,3700.0,0.0,-175.0,3725.0,0.0,-150.0,3725.0,0.0,-162.5,3712.5,-35.0,54,33.228019215442394,133.76328198385124,33.24330362986816,134.0295516132481,33.45170955574881,133.7446578185896,33.46712376768528,134.01159881370933,33.228019215442394,133.76328198385124,33.24330362986816,134.0295516132481,33.45170955574881,133.7446578185896,33.46712376768528,134.01159881370933,33.34761193648479,133.8872725569849
1441,c.1441,-175.0,3725.0,-70.0,-150.0,3725.0,-70.0,-175.0,3750.0,-70.0,-150.0,3750.0,-70.0,-175.0,3725.0,0.0,-150.0,3725.0,0.0,-175.0,3750.0,0.0,-150.0,3750.0,0.0,-162.5,3737.5,-35.0,54,33.45170955574881,133.7446578185896,33.46712376768528,134.01159881370933,33.675382536326495,133.7258268360112,33.690927196267594,133.99344654364296,33.45170955574881,133.7446578185896,33.46712376768528,134.01159881370933,33.675382536326495,133.7258268360112,33.690927196267594,133.99344654364296,33.57135927103601,133.86888250261663
1442,c.1442,-175.0,3750.0,-70.0,-150.0,3750.0,-70.0,-175.0,3775.0,-70.0,-150.0,3775.0,-70.0,-175.0,3750.0,0.0,-150.0,3750.0,0.0,-175.0,3775.0,0.0,-150.0,3775.0,0.0,-162.5,3762.5,-35.0,54,33.675382536326495,133.7258268360112,33.690927196267594,133.99344654364296,33.89903800438808,133.70678687089662,33.9147137717625,133.97509271196944,33.675382536326495,133.7258268360112,33.690927196267594,133.99344654364296,33.89903800438808,133.70678687089662,33.9147137717625,133.97509271196944,33.79508949995061,133.85028824025127
1443,c.1443,-175.0,3775.0,-70.0,-150.0,3775.0,-70.0,-175.0,3800.0,-70.0,-150.0,3800.0,-70.0,-175.0,3775.0,0.0,-150.0,3775.0,0.0,-175.0,3800.0,0.0,-150.0,3800.0,0.0,-162.5,3787.5,-35.0,54,33.89903800438808,133.70678687089662,33.9147137717625,133.97509271196944,34.12267580577251,133.68753572140204,34.138483349075244,133.95653519219465,33.89903800438808,133.70678687089662,33.9147137717625,133.97509271196944,34.12267580577251,133.68753572140204,34.138483349075244,133.95653519219465,34.018802474296635,133.8314876237296
1444,c.1444,-175.0,3800.0,-70.0,-150.0,3800.0,-70.0,-175.0,3825.0,-70.0,-150.0,3825.0,-70.0,-175.0,3800.0,0.0,-150.0,3800.0,0.0,-175.0,3825.0,0.0,-150.0,3825.0,0.0,-162.5,3812.5,-35.0,54,34.12267580577251,133.68753572140204,34.138483349075244,133.95653519219465,34.346295784907966,133.66807114835555,34.362235781834585,133.9377718217281,34.12267580577251,133.68753572140204,34.138483349075244,133.95653519219465,34.346295784907966,133.66807114835555,34.362235781834585,133.9377718217281,34.242498043816944,133.81247847052651
1445,c.1445,-175.0,3825.0,-70.0,-150.0,3825.0,-70.0,-175.0,3850.0,-70.0,-150.0,3850.0,-70.0,-175.0,3825.0,0.0,-150.0,3825.0,0.0,-175.0,3850.0,0.0,-150.0,3850.0,0.0,-162.5,3837.5,-35.0,54,34.346295784907966,133.66807114835555,34.362235781834585,133.9377718217281,34.56989778477372,133.6483908745364,34.58597092235737,133.91880040118463,34.346295784907966,133.66807114835555,34.362235781834585,133.9377718217281,34.56989778477372,133.6483908745364,34.58597092235737,133.91880040118463,34.466176056893055,133.79325856104995
1446,c.1446,-175.0,3850.0,-70.0,-150.0,3850.0,-70.0,-175.0,3875.0,-70.0,-150.0,3875.0,-70.0,-175.0,3850.0,0.0,-150.0,3850.0,0.0,-175.0,3875.0,0.0,-150.0,3875.0,0.0,-162.5,3862.5,-35.0,54,34.56989778477372,133.6483908745364,34.58597092235737,133.91880040118463,34.79348164686127,133.62849258393678,34.80968862161235,133.89961869366917,34.56989778477372,133.6483908745364,34.58597092235737,133.91880040118463,34.79348164686127,133.62849258393678,34.80968862161235,133.89961869366917,34.689836360507954,133.7738256379227
1447,c.1447,-175.0,3875.0,-70.0,-150.0,3875.0,-70.0,-175.0,3900.0,-70.0,-150.0,3900.0,-70.0,-175.0,3875.0,0.0,-150.0,3875.0,0.0,-175.0,3900.0,0.0,-150.0,3900.0,0.0,-162.5,3887.5,-35.0,54,34.79348164686127,133.62849258393678,34.80968862161235,133.89961869366917,35.01704721113426,133.60837392100586,35.033388729183066,133.88022442404431,34.79348164686127,133.62849258393678,34.80968862161235,133.89961869366917,35.01704721113426,133.60837392100586,35.033388729183066,133.88022442404431,34.91347880020806,133.7541774052469
1448,c.1448,-175.0,3900.0,-70.0,-150.0,3900.0,-70.0,-175.0,3925.0,-70.0,-150.0,3925.0,-70.0,-175.0,3900.0,0.0,-150.0,3900.0,0.0,-175.0,3925.0,0.0,-150.0,3925.0,0.0,-162.5,3912.5,-35.0,54,35.01704721113426,133.60837392100586,35.033388729183066,133.88022442404431,35.24059431598751,133.58803248987527,35.257071093229605,133.86061527817992,35.01704721113426,133.60837392100586,35.033388729183066,133.88022442404431,35.24059431598751,133.58803248987527,35.257071093229605,133.86061527817992,35.13710322006412,133.73431152785102
1449,c.1449,-175.0,3925.0,-70.0,-150.0,3925.0,-70.0,-175.0,3950.0,-70.0,-150.0,3950.0,-70.0,-175.0,3925.0,0.0,-150.0,3925.0,0.0,-175.0,3950.0,0.0,-150.0,3950.0,0.0,-162.5,3937.5,-35.0,54,35.24059431598751,133.58803248987527,35.257071093229605,133.86061527817992,35.464122798204954,133.56746585356615,35.48073556044963,133.84078890218456,35.24059431598751,133.58803248987527,35.257071093229605,133.86061527817992,35.464122798204954,133.56746585356615,35.48073556044963,133.84078890218456,35.360709462631206,133.71422563051772
1450,c.1450,-175.0,3950.0,-70.0,-150.0,3950.0,-70.0,-175.0,3975.0,-70.0,-150.0,3975.0,-70.0,-175.0,3950.0,0.0,-150.0,3950.0,0.0,-175.0,3975.0,0.0,-150.0,3975.0,0.0,-162.5,3962.5,-35.0,54,35.464122798204954,133.56746585356615,35.48073556044963,133.84078890218456,35.68763249291648,133.54667153317598,35.704381976038206,133.82074290161782,35.464122798204954,133.56746585356615,35.48073556044963,133.84078890218456,35.68763249291648,133.54667153317598,35.704381976038206,133.82074290161782,35.584297368907585,133.6939172971937
1451,c.1451,-175.0,3975.0,-70.0,-150.0,3975.0,-70.0,-175.0,4000.0,-70.0,-150.0,4000.0,-70.0,-175.0,3975.0,0.0,-150.0,3975.0,0.0,-175.0,4000.0,0.0,-150.0,4000.0,0.0,-162.5,3987.5,-35.0,54,35.68763249291648,133.54667153317598,35.704381976038206,133.82074290161782,35.911123233553674,133.52564700704644,35.92801018364665,133.80047484068362,35.68763249291648,133.54667153317598,35.704381976038206,133.82074290161782,35.911123233553674,133.52564700704644,35.92801018364665,133.80047484068362,35.80786677829257,133.67338407017968
1452,c.1452,-175.0,4000.0,-70.0,-150.0,4000.0,-70.0,-175.0,4025.0,-70.0,-150.0,4025.0,-70.0,-175.0,4000.0,0.0,-150.0,4000.0,0.0,-175.0,4025.0,0.0,-150.0,4025.0,0.0,-162.5,4012.5,-35.0,54,35.911123233553674,133.52564700704644,35.92801018364665,133.80047484068362,36.134594851804515,133.50438970991004,36.15162002534042,133.7799822414033,35.911123233553674,133.52564700704644,35.92801018364665,133.80047484068362,36.134594851804515,133.50438970991004,36.15162002534042,133.7799822414033,36.03141752854336,133.6526234493005
1453,c.1453,-175.0,4025.0,-70.0,-150.0,4025.0,-70.0,-175.0,4050.0,-70.0,-150.0,4050.0,-70.0,-175.0,4025.0,0.0,-150.0,4025.0,0.0,-175.0,4050.0,0.0,-150.0,4050.0,0.0,-162.5,4037.5,-35.0,54,36.134594851804515,133.50438970991004,36.15162002534042,133.7799822414033,36.358047177566654,133.48289703201593,36.37521134155562,133.7592625827684,36.134594851804515,133.50438970991004,36.15162002534042,133.7799822414033,36.358047177566654,133.48289703201593,36.37521134155562,133.7592625827684,36.254949455730554,133.63163289105475
1454,c.1454,-175.0,4050.0,-70.0,-150.0,4050.0,-70.0,-175.0,4075.0,-70.0,-150.0,4075.0,-70.0,-175.0,4050.0,0.0,-150.0,4050.0,0.0,-175.0,4075.0,0.0,-150.0,4075.0,0.0,-162.5,4062.5,-35.0,54,36.358047177566654,133.48289703201593,36.37521134155562,133.7592625827684,36.58148003889985,133.46116631823395,36.5987839710548,133.73831329987217,36.358047177566654,133.48289703201593,36.37521134155562,133.7592625827684,36.58148003889985,133.46116631823395,36.5987839710548,133.73831329987217,36.478462394192825,133.61040980774342
1455,c.1455,-175.0,4075.0,-70.0,-150.0,4075.0,-70.0,-175.0,4100.0,-70.0,-150.0,4100.0,-70.0,-175.0,4075.0,0.0,-150.0,4075.0,0.0,-175.0,4100.0,0.0,-150.0,4100.0,0.0,-162.5,4087.5,-35.0,54,36.58148003889985,133.46116631823395,36.5987839710548,133.73831329987217,36.80489326197677,133.43919486713654,36.82233775088117,133.71713178301982,36.58148003889985,133.46116631823395,36.5987839710548,133.73831329987217,36.80489326197677,133.43919486713654,36.82233775088117,133.71713178301982,36.701956176490086,133.58895156657667
1456,c.1456,-175.0,4100.0,-70.0,-150.0,4100.0,-70.0,-175.0,4125.0,-70.0,-150.0,4125.0,-70.0,-175.0,4100.0,0.0,-150.0,4100.0,0.0,-175.0,4125.0,0.0,-150.0,4125.0,0.0,-162.5,4112.5,-35.0,54,36.80489326197677,133.43919486713654,36.82233775088117,133.71713178301982,37.02828667103292,133.41697993005747,37.04587251631195,133.69571537681585,36.80489326197677,133.43919486713654,36.82233775088117,133.71713178301982,37.02828667103292,133.41697993005747,37.04587251631195,133.69571537681585,36.92543063335566,133.56725548875843
1457,c.1457,-175.0,4125.0,-70.0,-150.0,4125.0,-70.0,-175.0,4150.0,-70.0,-150.0,4150.0,-70.0,-175.0,4125.0,0.0,-150.0,4125.0,0.0,-175.0,4150.0,0.0,-150.0,4150.0,0.0,-162.5,4137.5,-35.0,54,37.02828667103292,133.41697993005747,37.04587251631195,133.69571537681585,37.251660088314864,133.39451871012696,37.26938810081031,133.67406137922916,37.02828667103292,133.41697993005747,37.04587251631195,133.69571537681585,37.251660088314864,133.39451871012696,37.26938810081031,133.67406137922916,37.148885593647194,133.54531884854813
1458,c.1458,-175.0,4150.0,-70.0,-150.0,4150.0,-70.0,-175.0,4175.0,-70.0,-150.0,4175.0,-70.0,-175.0,4150.0,0.0,-150.0,4150.0,0.0,-175.0,4175.0,0.0,-150.0,4175.0,0.0,-162.5,4162.5,-35.0,54,37.251660088314864,133.39451871012696,37.26938810081031,133.67406137922916,37.47501333402745,133.371808361283,37.492884335976115,133.65216704063397,37.251660088314864,133.39451871012696,37.26938810081031,133.67406137922916,37.47501333402745,133.371808361283,37.492884335976115,133.65216704063397,37.37232088429612,133.5231388722985
1459,c.1459,-175.0,4175.0,-70.0,-150.0,4175.0,-70.0,-175.0,4200.0,-70.0,-150.0,4200.0,-70.0,-175.0,4175.0,0.0,-150.0,4175.0,0.0,-175.0,4200.0,0.0,-150.0,4200.0,0.0,-162.5,4187.5,-35.0,54,37.47501333402745,133.371808361283,37.492884335976115,133.65216704063397,37.69834622627939,133.3488459872568,37.71636105149537,133.6300295628267,37.47501333402745,133.371808361283,37.492884335976115,133.65216704063397,37.69834622627939,133.3488459872568,37.71636105149537,133.6300295628267,37.595736330255995,133.5007127374695
1460,c.1460,-175.0,4200.0,-70.0,-150.0,4200.0,-70.0,-175.0,4225.0,-70.0,-150.0,4225.0,-70.0,-175.0,4200.0,0.0,-150.0,4200.0,0.0,-175.0,4225.0,0.0,-150.0,4225.0,0.0,-162.5,4212.5,-35.0,54,37.69834622627939,133.3488459872568,37.71636105149537,133.6300295628267,37.921658581027565,133.32562864053327,37.93981807508832,133.607646098018,37.69834622627939,133.3488459872568,37.71636105149537,133.6300295628267,37.921658581027565,133.32562864053327,37.93981807508832,133.607646098018,37.81913175444931,133.47803757161702
1461,c.1461,-175.0,4225.0,-70.0,-150.0,4225.0,-70.0,-175.0,4250.0,-70.0,-150.0,4250.0,-70.0,-175.0,4225.0,0.0,-150.0,4225.0,0.0,-175.0,4250.0,0.0,-150.0,4250.0,0.0,-162.5,4237.5,-35.0,54,37.921658581027565,133.32562864053327,37.93981807508832,133.607646098018,38.144950212019836,133.30215332128483,38.163255232456216,133.58501374779868,37.921658581027565,133.32562864053327,37.93981807508832,133.607646098018,38.144950212019836,133.30215332128483,38.163255232456216,133.58501374779868,38.04250697771306,133.45511045135567
